Model parameters used:
country, #general beds, #critical beds, controls start, controls end, R reduction during intervention, R reduction after intervention
Ecuador,36412,1050,2020-03-13,2020-08-15,0%,100%

Model output:
date,est. current infections,est. deaths,est. hospital bed usage,est. critical bed usage
2020-12-06,9.299211726925284e-14,-0.000002664883140823804,0.00009336899021759675,0.00029134326550661626
2020-12-07,6.113638282990731e-14,0.00002807439523166977,0.00007637701454027323,0.000224820571327541
2020-12-08,4.0176914794770205e-14,-0.00001730608710204251,0.00006247142644344371,0.0002095881162227656
2020-12-09,2.640680616145006e-14,0.000014914847270119935,0.00005109315142223411,0.0001671393477967871
2020-12-10,1.735148928973872e-14,0.00000610400275036227,0.00004178353069889241,0.00013773840271124054
2020-12-11,1.1399676099925958e-14,-0.000012059221262461506,0.0000341672190289333,0.000130087620409766
2020-12-12,7.49014209948827e-15,0.000026017383788712323,0.000027936934747037052,0.00008739666288519864
2020-12-13,4.919246863861353e-15,-0.000019091494323220104,0.000022840726076608646,0.00009238434096213854
2020-12-14,3.2312539293597915e-15,0.000009036217306856997,0.000018672688792969394,0.00007141929677962833
2020-12-15,2.12201613627256e-15,0.000008722652637516148,0.000015264007690637886,0.00005260822253594262
2020-12-16,1.393288566435466e-15,-0.00001688942575128749,0.000012476571160550122,0.0000609664332005972
2020-12-17,9.149373928138869e-16,0.000023943515770952217,0.000010197408119696364,0.00002980925187771296
2020-12-18,6.005651402336306e-16,-0.000016796993804746307,0.000008333923004928034,0.00004050707555712186
2020-12-19,3.9425367968766642e-16,0.0000029415041353786364,0.000006810478343797775,0.00003240920888787501
2020-12-20,2.587818570380465e-16,0.000013132237654644996,0.000005565111406874023,0.000014918017310524247
2020-12-21,1.698155506981358e-16,-0.00002025804133154452,0.000004547131157226929,0.000031491472505117566
2020-12-22,1.1145506363323914e-16,0.0000214525807678001,0.0000037151118655508174,0.0000069246354105696
2020-12-23,7.312202572964188e-17,-0.000012894999599666335,0.0000030351083712038215,0.00001718758328150635
2020-12-24,4.7976528794637536e-17,-0.0000018180671759182587,0.0000024794039623641637,0.000016781344055728207
2020-12-25,3.147610780538536e-17,0.000017070609828806482,0.0000020253094930081386,-0.000002168861221772857
2020-12-26,2.064422455666404e-17,-0.00002238438173662871,0.0000016542650524211658,0.000018627320361200455
2020-12-27,1.3542634753437284e-17,0.00001893032094812952,0.0000013511140860825717,-0.0000016448621565659955
2020-12-28,8.880784548218998e-18,-0.000008452341717202216,0.0000011034418226644927,0.000005673808765922895
2020-12-29,5.823825872531497e-18,-0.000006374719305313192,9.01113671504266e-7,0.000011090826090578068
2020-12-30,3.8191739045457166e-18,0.00002017788756347727,7.358399696507582e-7,-0.000009896055762480403
2020-12-31,2.503662802828611e-18,-0.000023035168851492926,6.008398364727618e-7,0.000012455779876593729
2021-01-01,1.6416302971523963e-18,0.000015371992049040273,4.905795147828786e-7,-0.0000034933604357486188
2021-01-02,1.0760669875064799e-18,-0.0000032700718293199316,4.0052810139419245e-7,-7.107239512233698e-7
2021-01-03,7.053231435193797e-19,-0.000010612962796585634,3.269873672313884e-7,0.000009490597059573674
2021-01-04,4.623481922564492e-19,0.000022610649466514587,2.669346483903801e-7,-0.000013467659818963098
2021-01-05,3.0295758748427215e-19,-0.00002292852514074184,2.1789751449108108e-7,0.000009167344235499554
2021-01-06,1.9855770517201722e-19,0.000011932954294024967,1.7785937137338578e-7,-0.000003013438511050126
2021-01-07,1.3010093125296457e-19,0.0000016352496459148824,1.4516982052774203e-7,-0.0000048579308854412565
2021-01-08,8.523795113641661e-20,-0.00001426339804311283,1.1848183914459554e-7,0.00000922881533611095
2021-01-09,5.585250285162557e-20,0.000023549293473479338,9.669528409825027e-8,-0.000014469603376099125
2021-01-10,3.6582766229013856e-20,-0.000021269010176183656,7.891032468330621e-8,0.000006673519646521859
2021-01-11,2.3966024141496727e-20,0.000007779653969919309,6.439335444927146e-8,-0.0000012123931501296826
2021-01-12,1.5697559156298938e-20,0.000006693397153867409,5.2544280617112716e-8,-0.000007995477588888603
2021-01-13,1.0280172371360504e-20,-0.000017534706785227172,4.287330721422686e-8,0.000009463532488898443
2021-01-14,6.7335891733158336e-21,0.00002342163134017028,3.498069348286986e-8,-0.000014021983148740389
2021-01-15,4.408758726774281e-21,-0.00001864579644461628,2.8539505459353144e-8,0.0000045698981715817485
2021-01-16,2.8870872831989033e-21,0.0000037714889913331717,2.3283296633458042e-8,7.529145344834278e-7
2021-01-17,1.8903769892421575e-21,0.000011223604815313593,1.899422496968448e-8,-0.000010509080695203771
